2022-03-05 19:50:51,576 :: 10 :: 266
2022-03-05 19:50:51,576 :: 10 :: 454
2022-03-05 19:50:51,576 :: 10 :: 465
2022-03-05 19:50:51,576 :: 10 :: 224
2022-03-05 19:50:51,577 :: 10 :: 312
2022-03-05 19:50:52,592 :: 10 :: 140
2022-03-05 19:50:52,592 :: 10 :: 145
2022-03-05 19:50:52,592 :: 10 :: 273
2022-03-05 19:50:52,592 :: 10 :: 76
2022-03-05 19:50:52,592 :: 10 :: 287
2022-03-05 19:50:52,595 :: 10 :: 375
2022-03-05 19:50:52,595 :: 10 :: 297
2022-03-05 19:50:52,595 :: 10 :: 147
2022-03-05 19:50:52,595 :: 10 :: 266
2022-03-05 19:50:52,595 :: 10 :: 454
2022-03-05 19:50:52,595 :: 10 :: 465
2022-03-05 19:50:52,595 :: 10 :: 224
2022-03-05 19:50:52,595 :: 10 :: 312
2022-03-05 19:50:52,595 :: 10 :: 368
2022-03-05 19:50:53,601 :: 10 :: 140
2022-03-05 19:50:53,601 :: 10 :: 145
2022-03-05 19:50:53,601 :: 10 :: 273
2022-03-05 19:50:53,601 :: 10 :: 76
2022-03-05 19:50:53,601 :: 10 :: 287
2022-03-05 19:50:53,613 :: 10 :: 375
2022-03-05 19:50:53,613 :: 10 :: 297
2022-03-05 19:50:53,613 :: 10 :: 147
2022-03-05 19:50:53,613 :: 10 :: 266
2022-03-05 19:50:53,613 :: 10 :: 454
2022-03-05 19:50:53,613 :: 10 :: 465
2022-03-05 19:50:53,613 :: 10 :: 224
2022-03-05 19:50:53,613 :: 10 :: 312
2022-03-05 19:50:54,627 :: 10 :: 140
2022-03-05 19:50:54,627 :: 10 :: 145
2022-03-05 19:50:54,627 :: 10 :: 273
2022-03-05 19:50:54,627 :: 10 :: 76
2022-03-05 19:50:54,627 :: 10 :: 287
2022-03-05 19:50:54,631 :: 10 :: 375
2022-03-05 19:50:54,631 :: 10 :: 297
2022-03-05 19:50:54,631 :: 10 :: 147
2022-03-05 19:50:54,631 :: 10 :: 266
2022-03-05 19:50:54,631 :: 10 :: 454
2022-03-05 19:50:54,631 :: 10 :: 465
2022-03-05 19:50:54,631 :: 10 :: 224
2022-03-05 19:50:54,631 :: 10 :: 312
2022-03-05 19:50:54,631 :: 10 :: 368
2022-03-05 19:52:20,650 :: 10 :: 216
2022-03-05 19:52:22,651 :: 10 :: 140
2022-03-05 19:52:22,651 :: 10 :: 145
2022-03-05 19:52:22,651 :: 10 :: 273
2022-03-05 19:52:22,651 :: 10 :: 76
2022-03-05 19:52:22,651 :: 10 :: 287
2022-03-05 19:52:22,672 :: 10 :: 375
2022-03-05 19:52:22,672 :: 10 :: 297
2022-03-05 19:52:22,672 :: 10 :: 147
2022-03-05 19:52:22,672 :: 10 :: 266
2022-03-05 19:52:22,672 :: 10 :: 454
2022-03-05 19:52:22,672 :: 10 :: 465
2022-03-05 19:52:22,673 :: 10 :: 224
2022-03-05 19:52:22,673 :: 10 :: 312
2022-03-05 19:52:23,688 :: 10 :: 140
2022-03-05 19:52:23,688 :: 10 :: 145
2022-03-05 19:52:23,688 :: 10 :: 273
2022-03-05 19:52:23,688 :: 10 :: 76
2022-03-05 19:52:23,688 :: 10 :: 287
2022-03-05 19:52:23,691 :: 10 :: 375
2022-03-05 19:52:23,691 :: 10 :: 297
2022-03-05 19:52:23,691 :: 10 :: 147
2022-03-05 19:52:23,691 :: 10 :: 266
2022-03-05 19:52:23,691 :: 10 :: 454
2022-03-05 19:52:23,691 :: 10 :: 465
2022-03-05 19:52:23,691 :: 10 :: 224
2022-03-05 19:52:23,691 :: 10 :: 312
2022-03-05 19:52:24,698 :: 10 :: 140
2022-03-05 19:52:24,698 :: 10 :: 145
2022-03-05 19:52:24,698 :: 10 :: 273
2022-03-05 19:52:24,698 :: 10 :: 76
2022-03-05 19:52:24,698 :: 10 :: 287
2022-03-05 19:52:24,710 :: 10 :: 375
2022-03-05 19:52:24,710 :: 10 :: 297
2022-03-05 19:52:24,710 :: 10 :: 147
2022-03-05 19:52:24,710 :: 10 :: 266
2022-03-05 19:52:24,710 :: 10 :: 454
2022-03-05 19:52:24,710 :: 10 :: 465
2022-03-05 19:52:24,710 :: 10 :: 224
2022-03-05 19:52:24,710 :: 10 :: 312
2022-03-05 19:52:24,710 :: 10 :: 368
2022-03-05 19:52:25,724 :: 10 :: 140
2022-03-05 19:52:25,724 :: 10 :: 145
2022-03-05 19:52:25,724 :: 10 :: 273
2022-03-05 19:52:25,724 :: 10 :: 76
2022-03-05 19:52:25,724 :: 10 :: 287
2022-03-05 19:52:25,728 :: 10 :: 375
2022-03-05 19:52:25,728 :: 10 :: 297
2022-03-05 19:52:25,728 :: 10 :: 147
2022-03-05 19:52:25,728 :: 10 :: 266
2022-03-05 19:52:25,728 :: 10 :: 454
2022-03-05 19:52:25,728 :: 10 :: 465
2022-03-05 19:52:25,728 :: 10 :: 224
2022-03-05 19:52:25,728 :: 10 :: 312
2022-03-05 19:52:26,732 :: 10 :: 140
2022-03-05 19:52:26,732 :: 10 :: 145
2022-03-05 19:52:26,732 :: 10 :: 273
2022-03-05 19:52:26,732 :: 10 :: 76
2022-03-05 19:52:26,732 :: 10 :: 287
2022-03-05 19:52:26,747 :: 10 :: 375
2022-03-05 19:52:26,747 :: 10 :: 297
2022-03-05 19:52:26,747 :: 10 :: 147
2022-03-05 19:52:26,747 :: 10 :: 266
2022-03-05 19:52:26,747 :: 10 :: 454
2022-03-05 19:52:26,747 :: 10 :: 465
2022-03-05 19:52:26,747 :: 10 :: 224
2022-03-05 19:52:26,747 :: 10 :: 312
2022-03-05 19:52:26,747 :: 10 :: 368
2022-03-05 19:52:27,761 :: 10 :: 140
2022-03-05 19:52:27,761 :: 10 :: 145
2022-03-05 19:52:27,761 :: 10 :: 273
2022-03-05 19:52:27,761 :: 10 :: 76
2022-03-05 19:52:27,761 :: 10 :: 287
2022-03-05 19:52:27,764 :: 10 :: 375
2022-03-05 19:52:27,764 :: 10 :: 297
2022-03-05 19:52:27,764 :: 10 :: 147
2022-03-05 19:52:27,764 :: 10 :: 266
2022-03-05 19:52:27,764 :: 10 :: 454
2022-03-05 19:52:27,765 :: 10 :: 465
2022-03-05 19:52:27,765 :: 10 :: 224
2022-03-05 19:52:27,765 :: 10 :: 312
2022-03-05 19:52:28,768 :: 10 :: 140
2022-03-05 19:52:28,768 :: 10 :: 145
2022-03-05 19:52:28,768 :: 10 :: 273
2022-03-05 19:52:28,768 :: 10 :: 76
2022-03-05 19:52:28,768 :: 10 :: 287
2022-03-05 19:52:28,783 :: 10 :: 375
2022-03-05 19:52:28,783 :: 10 :: 297
2022-03-05 19:52:28,783 :: 10 :: 147
2022-03-05 19:52:28,783 :: 10 :: 266
2022-03-05 19:52:28,783 :: 10 :: 454
2022-03-05 19:52:28,783 :: 10 :: 465
2022-03-05 19:52:28,783 :: 10 :: 224
2022-03-05 19:52:28,784 :: 10 :: 312
2022-03-05 19:52:28,784 :: 10 :: 368
2022-03-05 19:52:29,787 :: 10 :: 140
2022-03-05 19:52:29,787 :: 10 :: 145
2022-03-05 19:52:29,787 :: 10 :: 273
2022-03-05 19:52:29,787 :: 10 :: 76
2022-03-05 19:52:29,787 :: 10 :: 287
2022-03-05 19:52:29,801 :: 10 :: 375
2022-03-05 19:52:29,801 :: 10 :: 297
2022-03-05 19:52:29,801 :: 10 :: 147
2022-03-05 19:52:29,801 :: 10 :: 266
2022-03-05 19:52:29,802 :: 10 :: 454
2022-03-05 19:52:29,802 :: 10 :: 465
2022-03-05 19:52:29,802 :: 10 :: 224
2022-03-05 19:52:29,802 :: 10 :: 312
2022-03-05 19:52:30,804 :: 10 :: 140
2022-03-05 19:52:30,804 :: 10 :: 145
2022-03-05 19:52:30,804 :: 10 :: 273
2022-03-05 19:52:30,804 :: 10 :: 76
2022-03-05 19:52:30,804 :: 10 :: 287
2022-03-05 19:52:30,820 :: 10 :: 375
2022-03-05 19:52:30,820 :: 10 :: 297
2022-03-05 19:52:30,820 :: 10 :: 147
2022-03-05 19:52:30,820 :: 10 :: 266
2022-03-05 19:52:30,820 :: 10 :: 454
2022-03-05 19:52:30,820 :: 10 :: 465
2022-03-05 19:52:30,820 :: 10 :: 224
2022-03-05 19:52:30,820 :: 10 :: 312
2022-03-05 19:52:30,820 :: 10 :: 368
2022-03-05 19:52:31,832 :: 10 :: 140
2022-03-05 19:52:31,832 :: 10 :: 145
2022-03-05 19:52:31,832 :: 10 :: 273
2022-03-05 19:52:31,832 :: 10 :: 76
2022-03-05 19:52:31,832 :: 10 :: 287
2022-03-05 19:52:31,838 :: 10 :: 375
2022-03-05 19:52:31,838 :: 10 :: 297
2022-03-05 19:52:31,838 :: 10 :: 147
2022-03-05 19:52:31,838 :: 10 :: 266
2022-03-05 19:52:31,838 :: 10 :: 454
2022-03-05 19:52:31,838 :: 10 :: 465
2022-03-05 19:52:31,838 :: 10 :: 224
2022-03-05 19:52:31,838 :: 10 :: 312
2022-03-05 19:52:32,847 :: 10 :: 140
2022-03-05 19:52:32,847 :: 10 :: 145
2022-03-05 19:52:32,847 :: 10 :: 273
2022-03-05 19:52:32,847 :: 10 :: 76
2022-03-05 19:52:32,847 :: 10 :: 287
2022-03-05 19:52:32,856 :: 10 :: 375
2022-03-05 19:52:32,856 :: 10 :: 297
2022-03-05 19:52:32,856 :: 10 :: 147
2022-03-05 19:52:32,856 :: 10 :: 266
2022-03-05 19:52:32,856 :: 10 :: 454
2022-03-05 19:52:32,857 :: 10 :: 465
2022-03-05 19:52:32,857 :: 10 :: 224
2022-03-05 19:52:32,857 :: 10 :: 312
2022-03-05 19:52:32,857 :: 10 :: 368
2022-03-05 19:52:33,861 :: 10 :: 140
2022-03-05 19:52:33,861 :: 10 :: 145
2022-03-05 19:52:33,861 :: 10 :: 273
2022-03-05 19:52:33,861 :: 10 :: 76
2022-03-05 19:52:33,861 :: 10 :: 287
2022-03-05 19:52:33,875 :: 10 :: 375
2022-03-05 19:52:33,875 :: 10 :: 297
2022-03-05 19:52:33,875 :: 10 :: 147
2022-03-05 19:52:33,875 :: 10 :: 266
2022-03-05 19:52:33,875 :: 10 :: 454
2022-03-05 19:52:33,875 :: 10 :: 465
2022-03-05 19:52:33,875 :: 10 :: 224
2022-03-05 19:52:33,875 :: 10 :: 312
2022-03-05 19:52:34,890 :: 10 :: 140
2022-03-05 19:52:34,890 :: 10 :: 145
2022-03-05 19:52:34,890 :: 10 :: 273
2022-03-05 19:52:34,890 :: 10 :: 76
2022-03-05 19:52:34,890 :: 10 :: 287
2022-03-05 19:52:34,893 :: 10 :: 375
2022-03-05 19:52:34,893 :: 10 :: 297
2022-03-05 19:52:34,893 :: 10 :: 147
2022-03-05 19:52:34,893 :: 10 :: 266
2022-03-05 19:52:34,893 :: 10 :: 454
2022-03-05 19:52:34,893 :: 10 :: 465
2022-03-05 19:52:34,893 :: 10 :: 224
2022-03-05 19:52:34,893 :: 10 :: 312
2022-03-05 19:52:34,893 :: 10 :: 368
2022-03-05 19:52:35,906 :: 10 :: 140
2022-03-05 19:52:35,906 :: 10 :: 145
2022-03-05 19:52:35,906 :: 10 :: 273
2022-03-05 19:52:35,906 :: 10 :: 76
2022-03-05 19:52:35,906 :: 10 :: 287
2022-03-05 19:52:35,911 :: 10 :: 375
2022-03-05 19:52:35,911 :: 10 :: 297
2022-03-05 19:52:35,911 :: 10 :: 147
2022-03-05 19:52:35,911 :: 10 :: 266
2022-03-05 19:52:35,911 :: 10 :: 454
2022-03-05 19:52:35,911 :: 10 :: 465
2022-03-05 19:52:35,911 :: 10 :: 224
2022-03-05 19:52:35,911 :: 10 :: 312
2022-03-05 19:55:37,080 :: 10 :: 216
2022-03-05 19:55:39,085 :: 10 :: 140
2022-03-05 19:55:39,085 :: 10 :: 145
2022-03-05 19:55:39,085 :: 10 :: 273
2022-03-05 19:55:39,085 :: 10 :: 76
2022-03-05 19:55:39,085 :: 10 :: 287
2022-03-05 19:55:39,092 :: 10 :: 375
2022-03-05 19:55:39,092 :: 10 :: 297
2022-03-05 19:55:39,092 :: 10 :: 147
2022-03-05 19:55:39,092 :: 10 :: 266
2022-03-05 19:55:39,092 :: 10 :: 454
2022-03-05 19:55:39,092 :: 10 :: 465
2022-03-05 19:55:39,092 :: 10 :: 224
2022-03-05 19:55:39,092 :: 10 :: 312
2022-03-05 19:55:40,099 :: 10 :: 140
2022-03-05 19:55:40,099 :: 10 :: 145
2022-03-05 19:55:40,099 :: 10 :: 273
2022-03-05 19:55:40,099 :: 10 :: 76
2022-03-05 19:55:40,099 :: 10 :: 287
2022-03-05 19:55:40,109 :: 10 :: 375
2022-03-05 19:55:40,110 :: 10 :: 297
2022-03-05 19:55:40,110 :: 10 :: 147
2022-03-05 19:55:40,110 :: 10 :: 266
2022-03-05 19:55:40,110 :: 10 :: 454
2022-03-05 19:55:40,110 :: 10 :: 465
2022-03-05 19:55:40,110 :: 10 :: 224
2022-03-05 19:55:40,110 :: 10 :: 312
2022-03-05 19:55:41,125 :: 10 :: 140
2022-03-05 19:55:41,125 :: 10 :: 145
2022-03-05 19:55:41,125 :: 10 :: 273
2022-03-05 19:55:41,125 :: 10 :: 76
2022-03-05 19:55:41,125 :: 10 :: 287
2022-03-05 19:55:41,128 :: 10 :: 375
2022-03-05 19:55:41,128 :: 10 :: 297
2022-03-05 19:55:41,128 :: 10 :: 147
2022-03-05 19:55:41,128 :: 10 :: 266
2022-03-05 19:55:41,129 :: 10 :: 454
2022-03-05 19:55:41,129 :: 10 :: 465
2022-03-05 19:55:41,129 :: 10 :: 224
2022-03-05 19:55:41,129 :: 10 :: 312
2022-03-05 19:55:41,129 :: 10 :: 368
2022-03-05 19:55:42,136 :: 10 :: 140
2022-03-05 19:55:42,136 :: 10 :: 145
2022-03-05 19:55:42,136 :: 10 :: 273
2022-03-05 19:55:42,136 :: 10 :: 76
2022-03-05 19:55:42,136 :: 10 :: 287
2022-03-05 19:55:42,147 :: 10 :: 375
2022-03-05 19:55:42,147 :: 10 :: 297
2022-03-05 19:55:42,147 :: 10 :: 147
2022-03-05 19:55:42,147 :: 10 :: 266
2022-03-05 19:55:42,147 :: 10 :: 454
2022-03-05 19:55:42,147 :: 10 :: 465
2022-03-05 19:55:42,147 :: 10 :: 224
2022-03-05 19:55:42,147 :: 10 :: 312
2022-03-05 19:55:43,161 :: 10 :: 140
2022-03-05 19:55:43,161 :: 10 :: 145
2022-03-05 19:55:43,161 :: 10 :: 273
2022-03-05 19:55:43,161 :: 10 :: 76
2022-03-05 19:55:43,161 :: 10 :: 287
2022-03-05 19:55:43,165 :: 10 :: 375
2022-03-05 19:55:43,165 :: 10 :: 297
2022-03-05 19:55:43,165 :: 10 :: 147
2022-03-05 19:55:43,165 :: 10 :: 266
2022-03-05 19:55:43,165 :: 10 :: 454
2022-03-05 19:55:43,165 :: 10 :: 465
2022-03-05 19:55:43,165 :: 10 :: 224
2022-03-05 19:55:43,165 :: 10 :: 312
2022-03-05 19:55:43,165 :: 10 :: 368
2022-03-05 19:55:44,173 :: 10 :: 140
2022-03-05 19:55:44,173 :: 10 :: 145
2022-03-05 19:55:44,173 :: 10 :: 273
2022-03-05 19:55:44,173 :: 10 :: 76
2022-03-05 19:55:44,173 :: 10 :: 287
2022-03-05 19:55:44,183 :: 10 :: 375
2022-03-05 19:55:44,183 :: 10 :: 297
2022-03-05 19:55:44,183 :: 10 :: 147
2022-03-05 19:55:44,183 :: 10 :: 266
2022-03-05 19:55:44,183 :: 10 :: 454
2022-03-05 19:55:44,183 :: 10 :: 465
2022-03-05 19:55:44,183 :: 10 :: 224
2022-03-05 19:55:44,183 :: 10 :: 312
2022-03-05 19:55:45,198 :: 10 :: 140
2022-03-05 19:55:45,198 :: 10 :: 145
2022-03-05 19:55:45,198 :: 10 :: 273
2022-03-05 19:55:45,198 :: 10 :: 76
2022-03-05 19:55:45,198 :: 10 :: 287
2022-03-05 19:55:45,202 :: 10 :: 375
2022-03-05 19:55:45,202 :: 10 :: 297
2022-03-05 19:55:45,202 :: 10 :: 147
2022-03-05 19:55:45,202 :: 10 :: 266
2022-03-05 19:55:45,202 :: 10 :: 454
2022-03-05 19:55:45,202 :: 10 :: 465
2022-03-05 19:55:45,202 :: 10 :: 224
2022-03-05 19:55:45,202 :: 10 :: 312
2022-03-05 19:55:45,202 :: 10 :: 368
2022-03-05 19:55:46,214 :: 10 :: 140
2022-03-05 19:55:46,214 :: 10 :: 145
2022-03-05 19:55:46,214 :: 10 :: 273
2022-03-05 19:55:46,214 :: 10 :: 76
2022-03-05 19:55:46,214 :: 10 :: 287
2022-03-05 19:55:46,439 :: 10 :: 375
2022-03-05 19:55:46,439 :: 10 :: 297
2022-03-05 19:55:46,439 :: 10 :: 147
2022-03-05 19:55:46,439 :: 10 :: 266
2022-03-05 19:55:46,439 :: 10 :: 454
2022-03-05 19:55:46,439 :: 10 :: 465
2022-03-05 19:55:46,439 :: 10 :: 224
2022-03-05 19:55:46,439 :: 10 :: 312
2022-03-05 19:55:47,452 :: 10 :: 140
2022-03-05 19:55:47,452 :: 10 :: 145
2022-03-05 19:55:47,452 :: 10 :: 273
2022-03-05 19:55:47,452 :: 10 :: 76
2022-03-05 19:55:47,452 :: 10 :: 287
2022-03-05 19:55:47,456 :: 10 :: 375
2022-03-05 19:55:47,456 :: 10 :: 297
2022-03-05 19:55:47,456 :: 10 :: 147
2022-03-05 19:55:47,457 :: 10 :: 266
2022-03-05 19:55:47,457 :: 10 :: 454
2022-03-05 19:55:47,457 :: 10 :: 465
2022-03-05 19:55:47,457 :: 10 :: 224
2022-03-05 19:55:47,457 :: 10 :: 312
2022-03-05 19:55:47,457 :: 10 :: 368
2022-03-05 19:55:48,463 :: 10 :: 140
2022-03-05 19:55:48,463 :: 10 :: 145
2022-03-05 19:55:48,463 :: 10 :: 273
2022-03-05 19:55:48,463 :: 10 :: 76
2022-03-05 19:55:48,463 :: 10 :: 287
2022-03-05 19:55:48,475 :: 10 :: 375
2022-03-05 19:55:48,475 :: 10 :: 297
2022-03-05 19:55:48,475 :: 10 :: 147
2022-03-05 19:55:48,475 :: 10 :: 266
2022-03-05 19:55:48,475 :: 10 :: 454
2022-03-05 19:55:48,475 :: 10 :: 465
2022-03-05 19:55:48,475 :: 10 :: 224
2022-03-05 19:55:48,475 :: 10 :: 312
2022-03-05 19:55:49,490 :: 10 :: 140
2022-03-05 19:55:49,490 :: 10 :: 145
2022-03-05 19:55:49,490 :: 10 :: 273
2022-03-05 19:55:49,490 :: 10 :: 76
2022-03-05 19:55:49,490 :: 10 :: 287
2022-03-05 19:55:49,494 :: 10 :: 375
2022-03-05 19:55:49,494 :: 10 :: 297
2022-03-05 19:55:49,494 :: 10 :: 147
2022-03-05 19:55:49,494 :: 10 :: 266
2022-03-05 19:55:49,494 :: 10 :: 454
2022-03-05 19:55:49,494 :: 10 :: 465
2022-03-05 19:55:49,494 :: 10 :: 224
2022-03-05 19:55:49,494 :: 10 :: 312
2022-03-05 19:55:49,494 :: 10 :: 368
2022-03-05 19:55:50,499 :: 10 :: 140
2022-03-05 19:55:50,499 :: 10 :: 145
2022-03-05 19:55:50,499 :: 10 :: 273
2022-03-05 19:55:50,499 :: 10 :: 76
2022-03-05 19:55:50,499 :: 10 :: 287
2022-03-05 19:55:50,512 :: 10 :: 375
2022-03-05 19:55:50,512 :: 10 :: 297
2022-03-05 19:55:50,512 :: 10 :: 147
2022-03-05 19:55:50,512 :: 10 :: 266
2022-03-05 19:55:50,512 :: 10 :: 454
2022-03-05 19:55:50,512 :: 10 :: 465
2022-03-05 19:55:50,512 :: 10 :: 224
2022-03-05 19:55:50,512 :: 10 :: 312
2022-03-05 19:55:51,525 :: 10 :: 140
2022-03-05 19:55:51,525 :: 10 :: 145
2022-03-05 19:55:51,525 :: 10 :: 273
2022-03-05 19:55:51,525 :: 10 :: 76
2022-03-05 19:55:51,525 :: 10 :: 287
2022-03-05 19:55:51,749 :: 10 :: 375
2022-03-05 19:55:51,749 :: 10 :: 297
2022-03-05 19:55:51,749 :: 10 :: 147
2022-03-05 19:55:51,749 :: 10 :: 266
2022-03-05 19:55:51,749 :: 10 :: 454
2022-03-05 19:55:51,749 :: 10 :: 465
2022-03-05 19:55:51,749 :: 10 :: 224
2022-03-05 19:55:51,749 :: 10 :: 312
2022-03-05 19:55:51,750 :: 10 :: 368
2022-03-05 19:55:52,755 :: 10 :: 140
2022-03-05 19:55:52,755 :: 10 :: 145
2022-03-05 19:55:52,755 :: 10 :: 273
2022-03-05 19:55:52,755 :: 10 :: 76
2022-03-05 19:55:52,755 :: 10 :: 287
2022-03-05 19:55:52,766 :: 10 :: 375
2022-03-05 19:55:52,766 :: 10 :: 297
2022-03-05 19:55:52,766 :: 10 :: 147
2022-03-05 19:55:52,766 :: 10 :: 266
2022-03-05 19:55:52,766 :: 10 :: 454
2022-03-05 19:55:52,766 :: 10 :: 465
2022-03-05 19:55:52,766 :: 10 :: 224
2022-03-05 19:55:52,768 :: 10 :: 312
2022-03-05 19:55:53,781 :: 10 :: 140
2022-03-05 19:55:53,781 :: 10 :: 145
2022-03-05 19:55:53,781 :: 10 :: 273
2022-03-05 19:55:53,781 :: 10 :: 76
2022-03-05 19:55:53,781 :: 10 :: 287
2022-03-05 19:55:53,785 :: 10 :: 375
2022-03-05 19:55:53,786 :: 10 :: 297
2022-03-05 19:55:53,786 :: 10 :: 147
2022-03-05 19:55:53,786 :: 10 :: 266
2022-03-05 19:55:53,786 :: 10 :: 454
2022-03-05 19:55:53,786 :: 10 :: 465
2022-03-05 19:55:53,786 :: 10 :: 224
2022-03-05 19:55:53,786 :: 10 :: 312
2022-03-05 19:55:53,786 :: 10 :: 368
2022-03-05 19:55:54,797 :: 10 :: 140
2022-03-05 19:55:54,797 :: 10 :: 145
2022-03-05 19:55:54,797 :: 10 :: 273
2022-03-05 19:55:54,797 :: 10 :: 76
2022-03-05 19:55:54,797 :: 10 :: 287
2022-03-05 19:55:54,804 :: 10 :: 375
2022-03-05 19:55:54,804 :: 10 :: 297
2022-03-05 19:55:54,804 :: 10 :: 147
2022-03-05 19:55:54,804 :: 10 :: 266
2022-03-05 19:55:54,804 :: 10 :: 454
2022-03-05 19:55:54,804 :: 10 :: 465
2022-03-05 19:55:54,804 :: 10 :: 224
2022-03-05 19:55:54,804 :: 10 :: 312
2022-03-05 19:55:55,810 :: 10 :: 140
2022-03-05 19:55:55,810 :: 10 :: 145
2022-03-05 19:55:55,810 :: 10 :: 273
2022-03-05 19:55:55,810 :: 10 :: 76
2022-03-05 19:55:55,810 :: 10 :: 287
2022-03-05 19:55:55,822 :: 10 :: 375
2022-03-05 19:55:55,822 :: 10 :: 297
2022-03-05 19:55:55,822 :: 10 :: 147
2022-03-05 19:55:55,822 :: 10 :: 266
2022-03-05 19:55:55,822 :: 10 :: 454
2022-03-05 19:55:55,822 :: 10 :: 465
2022-03-05 19:55:55,822 :: 10 :: 224
2022-03-05 19:55:55,823 :: 10 :: 312
2022-03-05 19:55:55,823 :: 10 :: 368
2022-03-05 19:55:56,835 :: 10 :: 140
2022-03-05 19:55:56,835 :: 10 :: 145
2022-03-05 19:55:56,835 :: 10 :: 273
2022-03-05 19:55:56,835 :: 10 :: 76
2022-03-05 19:55:56,835 :: 10 :: 287
2022-03-05 19:55:56,840 :: 10 :: 375
2022-03-05 19:55:56,840 :: 10 :: 297
2022-03-05 19:55:56,840 :: 10 :: 147
2022-03-05 19:55:56,840 :: 10 :: 266
2022-03-05 19:55:56,840 :: 10 :: 454
2022-03-05 19:55:56,840 :: 10 :: 465
2022-03-05 19:55:56,840 :: 10 :: 224
2022-03-05 19:55:56,840 :: 10 :: 312
2022-03-05 19:55:57,843 :: 10 :: 140
2022-03-05 19:55:57,843 :: 10 :: 145
2022-03-05 19:55:57,843 :: 10 :: 273
2022-03-05 19:55:57,843 :: 10 :: 76
2022-03-05 19:55:57,843 :: 10 :: 287
2022-03-05 19:55:57,859 :: 10 :: 375
2022-03-05 19:55:57,859 :: 10 :: 297
2022-03-05 19:55:57,859 :: 10 :: 147
2022-03-05 19:55:57,859 :: 10 :: 266
2022-03-05 19:55:57,859 :: 10 :: 454
2022-03-05 19:55:57,859 :: 10 :: 465
2022-03-05 19:55:57,859 :: 10 :: 224
2022-03-05 19:55:57,859 :: 10 :: 312
2022-03-05 19:55:57,859 :: 10 :: 368
2022-03-05 19:55:58,872 :: 10 :: 140
2022-03-05 19:55:58,872 :: 10 :: 145
2022-03-05 19:55:58,872 :: 10 :: 273
2022-03-05 19:55:58,872 :: 10 :: 76
2022-03-05 19:55:58,872 :: 10 :: 287
2022-03-05 19:55:58,876 :: 10 :: 375
2022-03-05 19:55:58,877 :: 10 :: 297
2022-03-05 19:55:58,877 :: 10 :: 147
2022-03-05 19:55:58,877 :: 10 :: 266
2022-03-05 19:55:58,877 :: 10 :: 454
2022-03-05 19:55:58,877 :: 10 :: 465
2022-03-05 19:55:58,877 :: 10 :: 224
2022-03-05 19:55:58,877 :: 10 :: 312
2022-03-05 19:55:59,881 :: 10 :: 140
2022-03-05 19:55:59,881 :: 10 :: 145
2022-03-05 19:55:59,881 :: 10 :: 273
2022-03-05 19:55:59,881 :: 10 :: 76
2022-03-05 19:55:59,881 :: 10 :: 287
